Temp ID	Image Path	Image Width	Image Height	X Offset	Y Offset	X Width	Y Height
13-11	grynaeus_1533_v1_1_0259.png	1000	1485	304	642	597	86
15-4	grynaeus_1533_v1_1_0277.png	1000	1485	307	429	288	72
3-4	grynaeus_1533_v1_1_0044.png	1000	1485	87	319	605	81
1-9	grynaeus_1533_v1_1_0019.png	1000	1485	235	612	431	70
10-52	grynaeus_1533_v1_1_0171.png	1000	1485	289	501	363	70
8-2	grynaeus_1533_v1_1_0116.png	1000	1485	99	1048	592	70
10-102	grynaeus_1533_v1_1_0200.png	1000	1485	54	270	606	62
7-10	grynaeus_1533_v1_1_0105.png	1000	1485	287	735	499	119
10-24	grynaeus_1533_v1_1_0156.png	1000	1485	56	655	604	82
10-83	grynaeus_1533_v1_1_0187.png	1000	1485	281	482	609	99
9-29	grynaeus_1533_v1_1_0140.png	1000	1485	52	353	503	79
7-11	grynaeus_1533_v1_1_0106.png	1000	1485	101	181	531	69
9-5	grynaeus_1533_v1_1_0131.png	1000	1485	288	623	461	81
9-17	grynaeus_1533_v1_1_0137.png	1000	1485	273	146	460	130
11-39	grynaeus_1533_v1_1_0232.png	1000	1485	64	932	335	146
7-16	grynaeus_1533_v1_1_0107.png	1000	1485	291	493	612	76
10-43	grynaeus_1533_v1_1_0167.png	1000	1485	292	300	600	68
3-2	grynaeus_1533_v1_1_0043.png	1000	1485	245	501	602	88
5-5	grynaeus_1533_v1_1_0070.png	1000	1485	106	1026	608	93
11-1	grynaeus_1533_v1_1_0210.png	1000	1485	60	901	600	129
5-11	grynaeus_1533_v1_1_0073.png	1000	1485	267	556	492	69
8-13	grynaeus_1533_v1_1_0123.png	1000	1485	273	987	610	123
10-69	grynaeus_1533_v1_1_0181.png	1000	1485	301	167	600	74
10-7	grynaeus_1533_v1_1_0146.png	1000	1485	62	965	611	71
4-10	grynaeus_1533_v1_1_0063.png	1000	1485	264	413	473	67
10-17	grynaeus_1533_v1_1_0152.png	1000	1485	62	617	611	225
10-97	grynaeus_1533_v1_1_0196.png	1000	1485	57	686	612	77
5-13	grynaeus_1533_v1_1_0074.png	1000	1485	99	361	601	118
2-14	grynaeus_1533_v1_1_0041.png	1000	1485	247	674	492	62
4-11	grynaeus_1533_v1_1_0063.png	1000	1485	253	944	446	70
1-32	grynaeus_1533_v1_1_0027.png	1000	1485	239	407	608	89
10-87	grynaeus_1533_v1_1_0189.png	1000	1485	297	560	308	64
15-3	grynaeus_1533_v1_1_0276.png	1000	1485	51	1053	345	83
10-59	grynaeus_1533_v1_1_0175.png	1000	1485	291	1035	603	72
7-15_2	grynaeus_1533_v1_1_0107.png	1000	1485	305	148	421	49
10-13_v	grynaeus_1533_v1_1_0150.png	1000	1485	64	695	363	100
9-12	grynaeus_1533_v1_1_0134.png	1000	1485	65	344	607	100
11-12	grynaeus_1533_v1_1_0215.png	1000	1485	294	176	603	71
10-add1	grynaeus_1533_v1_1_0207.png	1000	1485	296	582	365	67
10-57	grynaeus_1533_v1_1_0174.png	1000	1485	60	899	411	93
11-3	grynaeus_1533_v1_1_0211.png	1000	1485	290	518	572	62
13-10	grynaeus_1533_v1_1_0258.png	1000	1485	57	775	608	103
11-17	grynaeus_1533_v1_1_0216.png	1000	1485	67	833	595	76
9-13	grynaeus_1533_v1_1_0134.png	1000	1485	66	1025	614	99
10-115	grynaeus_1533_v1_1_0206.png	1000	1485	67	1105	599	68
10-18	grynaeus_1533_v1_1_0153.png	1000	1485	279	422	607	189
3-36	grynaeus_1533_v1_1_0057.png	1000	1485	245	1056	608	95
10-89	grynaeus_1533_v1_1_0190.png	1000	1485	53	632	313	77
10-100	grynaeus_1533_v1_1_0198.png	1000	1485	63	824	605	79
3-25	grynaeus_1533_v1_1_0052.png	1000	1485	109	969	600	75
12-6	grynaeus_1533_v1_1_0238.png	1000	1485	54	935	604	67
9-10	grynaeus_1533_v1_1_0133.png	1000	1485	279	471	609	143
3-12	grynaeus_1533_v1_1_0048.png	1000	1485	89	335	612	83
1-30	grynaeus_1533_v1_1_0026.png	1000	1485	106	971	557	64
9-25	grynaeus_1533_v1_1_0139.png	1000	1485	269	750	344	77
10-91	grynaeus_1533_v1_1_0191.png	1000	1485	291	846	606	69
1-10	grynaeus_1533_v1_1_0019.png	1000	1485	226	862	446	65
9-15	grynaeus_1533_v1_1_0136.png	1000	1485	66	260	605	76
11-27	grynaeus_1533_v1_1_0223.png	1000	1485	292	987	594	69
8-25	grynaeus_1533_v1_1_0129.png	1000	1485	289	310	401	110
7-1	grynaeus_1533_v1_1_0101.png	1000	1485	266	977	614	112
10-88	grynaeus_1533_v1_1_0190.png	1000	1485	51	227	325	67
9-24	grynaeus_1533_v1_1_0139.png	1000	1485	273	645	381	75
10-95	grynaeus_1533_v1_1_0195.png	1000	1485	295	266	608	80
3-5	grynaeus_1533_v1_1_0044.png	1000	1485	91	630	611	79
11-37	grynaeus_1533_v1_1_0231.png	1000	1485	299	580	599	119
6-30	grynaeus_1533_v1_1_0098.png	1000	1485	97	159	602	57
10-71	grynaeus_1533_v1_1_0181.png	1000	1485	289	1028	602	70
1-29	grynaeus_1533_v1_1_0026.png	1000	1485	108	538	607	92
13-14	grynaeus_1533_v1_1_0262.png	1000	1485	55	527	591	93
4-9	grynaeus_1533_v1_1_0062.png	1000	1485	99	1066	436	70
8-19	grynaeus_1533_v1_1_0126.png	1000	1485	61	362	606	96
4-8	grynaeus_1533_v1_1_0062.png	1000	1485	95	722	402	64
8-7	grynaeus_1533_v1_1_0120.png	1000	1485	87	503	460	71
6-33	grynaeus_1533_v1_1_0099.png	1000	1485	272	698	619	105
7-37	grynaeus_1533_v1_1_0115.png	1000	1485	288	716	603	67
12-5	grynaeus_1533_v1_1_0237.png	1000	1485	288	1023	601	69
10-82	grynaeus_1533_v1_1_0187.png	1000	1485	287	169	608	94
9-9	grynaeus_1533_v1_1_0132.png	1000	1485	71	915	605	99
1-17	grynaeus_1533_v1_1_0021.png	1000	1485	235	1092	447	61
10-3	grynaeus_1533_v1_1_0144.png	1000	1485	62	767	390	68
6-8	grynaeus_1533_v1_1_0086.png	1000	1485	99	234	603	71
7-26	grynaeus_1533_v1_1_0111.png	1000	1485	300	383	609	75
11-19	grynaeus_1533_v1_1_0217.png	1000	1485	305	608	601	70
7-12	grynaeus_1533_v1_1_0106.png	1000	1485	113	364	519	96
12-12	grynaeus_1533_v1_1_0244.png	1000	1485	65	702	597	73
1-45	grynaeus_1533_v1_1_0031.png	1000	1485	238	881	607	66
10-105	grynaeus_1533_v1_1_0201.png	1000	1485	293	684	370	59
3-3	grynaeus_1533_v1_1_0043.png	1000	1485	251	853	605	91
10-add3	grynaeus_1533_v1_1_0208.png	1000	1485	52	176	613	69
10-40	grynaeus_1533_v1_1_0165.png	1000	1485	277	929	610	99
1-8_2	grynaeus_1533_v1_1_0019.png	1000	1485	243	151	480	49
10-49	grynaeus_1533_v1_1_0169.png	1000	1485	270	1066	384	71
10-11	grynaeus_1533_v1_1_0149.png	1000	1485	268	841	498	124
3-10	grynaeus_1533_v1_1_0047.png	1000	1485	248	401	484	65
3-36_2	grynaeus_1533_v1_1_0058.png	1000	1485	97	158	611	71
3-15	grynaeus_1533_v1_1_0049.png	1000	1485	251	567	607	70
10-56	grynaeus_1533_v1_1_0174.png	1000	1485	54	484	604	92
10-58	grynaeus_1533_v1_1_0175.png	1000	1485	288	496	403	116
10-70	grynaeus_1533_v1_1_0181.png	1000	1485	299	402	587	61
10-60	grynaeus_1533_v1_1_0176.png	1000	1485	59	688	603	70
9-18	grynaeus_1533_v1_1_0137.png	1000	1485	268	513	614	88
3-33	grynaeus_1533_v1_1_0056.png	1000	1485	89	286	613	69
6-25	grynaeus_1533_v1_1_0095.png	1000	1485	267	185	616	69
10-10	grynaeus_1533_v1_1_0149.png	1000	1485	269	494	615	72
7-28_2	grynaeus_1533_v1_1_0112.png	1000	1485	87	148	323	65
13-9	grynaeus_1533_v1_1_0258.png	1000	1485	63	236	598	95
8-27	grynaeus_1533_v1_1_0129.png	1000	1485	276	840	411	89
11-34	grynaeus_1533_v1_1_0227.png	1000	1485	298	1033	597	90
10-28	grynaeus_1533_v1_1_0158.png	1000	1485	55	548	556	72
10-45	grynaeus_1533_v1_1_0168.png	1000	1485	42	215	565	68
11-24	grynaeus_1533_v1_1_0222.png	1000	1485	55	218	600	72
4-13	grynaeus_1533_v1_1_0065.png	1000	1485	269	250	603	68
7-29	grynaeus_1533_v1_1_0112.png	1000	1485	94	450	597	71
6-23	grynaeus_1533_v1_1_0093.png	1000	1485	274	1016	604	65
11-21	grynaeus_1533_v1_1_0218.png	1000	1485	65	316	591	68
1-21	grynaeus_1533_v1_1_0022.png	1000	1485	123	1033	601	96
12-13	grynaeus_1533_v1_1_0246.png	1000	1485	56	797	453	96
8-26	grynaeus_1533_v1_1_0129.png	1000	1485	276	612	611	67
10-74	grynaeus_1533_v1_1_0183.png	1000	1485	280	1086	602	84
11-25	grynaeus_1533_v1_1_0222.png	1000	1485	59	651	599	93
12-8	grynaeus_1533_v1_1_0240.png	1000	1485	61	197	593	69
1-14	grynaeus_1533_v1_1_0020.png	1000	1485	126	1094	610	94
1-26	grynaeus_1533_v1_1_0024.png	1000	1485	126	1018	604	157
10-54	grynaeus_1533_v1_1_0172.png	1000	1485	60	871	419	100
7-36	grynaeus_1533_v1_1_0115.png	1000	1485	298	165	428	73
10-23	grynaeus_1533_v1_1_0155.png	1000	1485	281	1030	334	64
